circuit_id,circuit_name,city,country,track_length_km,year_opened,seating_capacity,number_of_turns,drs_zones,lap_record_seconds,lap_record_year,altitude_meters,surface_type,circuit_type,pit_lane_length_m,avg_temp_min_c,avg_temp_max_c,avg_top_speed_kmh,fia_grade,total_gp_hosted,tv_viewers_millions,ticket_price_usd,safety_car_freq,overtake_index,night_race,primary_engine_supplier,primary_broadcast_lang,pit_boxes,marshal_post_count,total_race_dist_km,elevation_change_m,turns_per_km,elevation_intensity,pit_stop_overhead_sec,track_speed_category
27347163,Autodromo Jose Carlos Pace,Sao Paulo,Brazil,5.055,1996,320541,15,2,92.697,2023,2349,Asphalt,Street,312,4,21,345,1,3,13.82,330,0.368,2.92,0,Mercedes,IT,17,36,353.85,38,2.967359050445104,7.51730959446093,16.54,High Speed
27992543,Hungaroring - Alt Chicane,Budapest,Hungary,4.069,1949,215000,23,1,100.63,2009,1200,Asphalt,Permanent,286,21,45,300,1,51,10.95,881,0.761,8.63,0,Honda,JA,16,34,272.62,82,5.652494470385844,20.152371590071272,15.370000000000001,Medium Speed
22824262,Magny-Cours,Magny-Cours,France,3.856,1948,67019,19,1,98.485,2011,1409,Asphalt,Permanent,520,6,44,331,1,32,12.95,1155,0.099,6.89,1,Honda,JA,16,13,289.2,46,4.927385892116183,11.929460580912863,25.900000000000002,Medium Speed
29174651,Albert Park Circuit,Melbourne,Australia,5.271,1959,292230,13,4,104.364,2018,2100,Asphalt,Permanent,320,14,38,382,1,23,8.26,1803,0.306,6.78,0,Mercedes,JA,23,11,379.51,140,2.4663251754885223,26.56042496679947,16.9,High Speed
21322413,Circuit de Monaco - Historic Layout,Monte Carlo,Monaco,3.845,1980,261831,12,1,89.338,2013,172,Mixed,Permanent,323,28,23,327,1,78,5.21,2831,0.036,8.04,1,Alfa Romeo,IT,13,16,253.77,201,3.120936280884265,52.27568270481144,17.035,Medium Speed
26006788,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.388,1975,52490,12,1,85.424,2022,1941,Asphalt,Permanent,224,25,36,377,2,67,1.36,3450,0.211,6.03,0,Alfa Romeo,EN,13,10,320.32,185,2.7347310847766635,42.16043755697356,12.58,High Speed
22936541,Jeddah Corniche Circuit - Historic Layout,Jeddah,Saudi Arabia,6.906,1971,190173,22,3,73.73,2022,133,Asphalt,Street,509,15,43,284,2,69,2.3,1712,0.309,0.75,1,Alfa Romeo,ES,26,12,462.7,67,3.1856356791196063,9.701708659136983,25.405,Low Speed
28282910,Circuit de Spa-Francorchamps - Short Circuit,Spa,Belgium,6.6,1960,138159,26,3,68.405,2012,2083,Asphalt,Permanent,392,3,46,351,1,21,4.95,2345,0.068,3.67,0,Mercedes,AR,18,19,455.4,118,3.9393939393939394,17.87878787878788,20.14,High Speed
28519456,Autodromo Jose Carlos Pace - Alt Chicane,Sao Paulo,Brazil,3.542,1987,297270,8,3,70.53,2023,1130,Asphalt,Street,395,27,39,268,2,61,1.12,1145,0.217,2.03,0,Mercedes,JA,18,25,240.86,97,2.258610954263128,27.385657820440432,20.275000000000002,Low Speed
22374003,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6.895,1985,331923,13,3,95.217,2012,1666,Concrete,Hybrid,512,3,43,369,3,26,0.4,1677,0.302,1.97,0,Mercedes,FR,26,25,324.06,125,1.8854242204496012,18.12907904278463,25.54,High Speed
28021907,Circuit de Monaco - Alt Chicane,Monte Carlo,Monaco,3.904,2008,283263,6,2,108.864,2017,1315,Asphalt,Street,310,21,32,306,1,54,11.26,3290,0.38,6.68,1,Alfa Romeo,AR,18,34,261.57,41,1.5368852459016393,10.50204918032787,16.450000000000003,Medium Speed
23235764,Nürburgring,Nürburg,Germany,5.7,1964,198916,8,2,115.08,2016,956,Asphalt,Permanent,506,22,35,334,1,57,11.53,3290,0.296,8.73,0,Alfa Romeo,IT,18,28,353.4,125,1.4035087719298245,21.929824561403507,25.27,Medium Speed
25735422,Portimao Circuit - Endurance Config,Portimao,Portugal,4.589,2011,139418,12,1,87.092,2012,321,Asphalt,Hybrid,332,15,32,368,1,23,1.61,228,0.558,4.7,1,Honda,FR,11,26,252.4,40,2.614948790586184,8.716495968620613,17.44,High Speed
22812114,Bahrain International Circuit,Sakhir,Bahrain,5.046,1996,77923,20,6,68.235,2013,500,Concrete,Permanent,189,5,24,268,1,4,12.57,2791,0.752,3.45,0,Renault,ES,14,34,312.85,96,3.963535473642489,19.024970273483948,11.005,Low Speed
25779230,Kyalami - Short Circuit,Johannesburg,South Africa,4.867,2007,331691,6,3,62.175,2011,526,Asphalt,Permanent,365,9,49,350,1,13,7.11,3409,0.272,9.7,1,Renault,AR,24,22,340.69,66,1.2327922745017466,13.560715019519211,18.925,High Speed
24616456,Portimao Circuit - Alt Chicane,Portimao,Portugal,5.013,1992,96467,15,1,73.164,2016,2416,Concrete,Permanent,444,12,48,286,1,44,15.73,1287,0.366,9.3,1,Alfa Romeo,PT,22,36,265.69,105,2.9922202274087373,20.94554159186116,22.48,Low Speed
22431005,Portimao Circuit - Historic Layout,Portimao,Portugal,5.029,1986,265136,16,1,98.917,2019,2354,Asphalt,Permanent,483,18,50,314,1,27,14.79,94,0.486,1.89,1,Ferrari,ES,20,33,321.86,33,3.1815470272419963,6.561940743686618,24.235,Medium Speed
26613814,Hungaroring - Revised 2020,Budapest,Hungary,3.967,2000,138655,18,2,62.302,2020,758,Asphalt,Permanent,496,24,50,290,1,46,5.5,259,0.78,0.88,0,Mercedes,DE,23,13,261.82,63,4.537433829089992,15.881018401814973,24.82,Low Speed
28193582,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6.956,2000,142590,19,3,77.761,2014,766,Asphalt,Hybrid,414,9,48,293,1,71,13.13,2357,0.403,3.44,1,Alfa Romeo,ZH,25,28,403.45,65,2.7314548591144336,9.344450833812536,21.13,Low Speed
28139782,Suzuka International Racing Course - Endurance Config,Suzuka,Japan,6.523,2005,253491,18,1,111.845,2013,1493,Concrete,Permanent,241,17,22,288,1,32,13.7,3189,0.356,5.02,0,Renault,ZH,23,19,293.53,121,2.759466503142726,18.54974704890388,13.345,Low Speed
22521907,Silverstone Circuit,Silverstone,UK,5.502,1978,298414,13,3,101.709,2014,733,Asphalt,Street,430,6,28,377,1,11,12.58,2664,0.284,4.05,1,Renault,AR,21,14,280.6,34,2.3627771719374775,6.179571065067249,21.85,High Speed
26859611,Las Vegas Street Circuit - Reverse Layout,Las Vegas,USA,6.169,2017,390691,11,3,98.642,2008,2482,Asphalt,Permanent,483,28,24,302,2,64,8.06,1451,0.669,5.09,0,Mercedes,ZH,15,26,456.51,200,1.7831090938563787,32.42016534284325,24.235,Medium Speed
22532924,Las Vegas Street Circuit,Las Vegas,USA,6.46,1987,250474,23,3,67.888,2019,1485,Concrete,Permanent,313,18,34,287,1,61,3.02,2306,0.63,5.13,0,Alfa Romeo,EN,23,28,439.28,145,3.5603715170278636,22.445820433436534,16.585,Low Speed
20305915,Nürburgring - Endurance Config,Nürburg,Germany,5.083,1973,79462,14,1,94.604,2019,187,Mixed,Street,392,3,34,327,1,85,12.31,2645,0.134,1.4,0,Mercedes,JA,12,14,350.73,191,2.7542789691127285,37.5762345071808,20.14,Medium Speed
21011086,Estoril Circuit,Estoril,Portugal,3.818,1980,378509,13,1,80.101,2015,60,Asphalt,Street,474,15,32,347,2,55,3.49,3031,0.248,5.85,0,Alfa Romeo,NL,23,23,221.44,106,3.404924044002095,27.76322682032478,23.830000000000002,High Speed
23308892,Autodromo Jose Carlos Pace - Endurance Config,Sao Paulo,Brazil,4.172,1998,353929,17,2,94.731,2011,2453,Asphalt,Hybrid,356,20,35,298,2,83,13.17,48,0.491,1.39,0,Honda,PT,20,25,329.59,141,4.074784276126558,33.7967401725791,18.52,Low Speed
26656819,Magny-Cours - Historic Layout,Magny-Cours,France,3.701,1948,380245,14,1,111.411,2009,2053,Asphalt,Permanent,280,17,48,348,2,17,10.79,469,0.227,9.92,0,Alfa Romeo,FR,8,31,199.85,112,3.7827614158335585,30.262091326668468,15.1,High Speed
29244038,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.657,1970,220309,19,2,82.932,2017,359,Asphalt,Permanent,320,4,36,280,1,19,0.41,1761,0.591,7.35,0,Renault,FR,11,20,293.39,73,4.079879750912605,15.67532746403264,16.9,Low Speed
26848692,Circuit of the Americas - Reverse Layout,Austin,USA,6.099,1989,278513,19,1,105.548,2023,241,Asphalt,Permanent,253,26,34,350,1,2,8.88,3150,0.08,5.14,0,Honda,ZH,23,28,420.83,110,3.115264797507788,18.03574356451877,13.885,High Speed
20303981,Yas Marina Circuit,Abu Dhabi,UAE,5.986,2002,310442,7,2,98.248,2013,676,Asphalt,Permanent,246,5,21,272,1,51,10.34,1169,0.775,7.99,0,Renault,ES,21,11,371.13,213,1.1693952555963916,35.58302706314735,13.57,Low Speed
23242634,Bahrain International Circuit - Alt Chicane,Sakhir,Bahrain,5.317,1951,302761,18,5,63.411,2018,18,Asphalt,Permanent,236,3,21,272,1,48,11.56,1106,0.163,5.61,1,Renault,AR,20,26,233.95,35,3.3853676885461725,6.5826593943953355,13.120000000000001,Low Speed
29205797,Las Vegas Street Circuit - Reverse Layout,Las Vegas,USA,6.55,2000,363228,22,2,96.297,2016,716,Asphalt,Hybrid,266,8,50,322,1,46,12.47,451,0.732,4.74,0,Renault,FR,23,23,294.75,118,3.3587786259541987,18.015267175572518,14.47,Medium Speed
25399427,Autodromo Nazionale Monza - Reverse Layout,Monza,Italy,6.528,1982,340389,18,2,69.411,2016,1504,Asphalt,Permanent,273,28,24,368,2,51,5.32,1341,0.55,9.99,1,Alfa Romeo,DE,12,32,509.18,27,2.7573529411764706,4.1360294117647065,14.785,High Speed
20089971,Portimao Circuit - Reverse Layout,Portimao,Portugal,5.137,2001,306784,21,1,90.722,2010,675,Asphalt,Street,230,6,40,266,2,36,2.54,802,0.688,2.6,1,Alfa Romeo,NL,9,16,236.3,78,4.087989098695737,15.18395950944131,12.85,Low Speed
20544814,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6.64,2011,411906,19,4,61.421,2021,1187,Asphalt,Hybrid,226,11,30,375,1,55,14.15,332,0.662,4.65,0,Renault,FR,9,11,498.0,92,2.86144578313253,13.855421686746988,12.67,High Speed
21958699,Autodromo Jose Carlos Pace - Short Circuit,Sao Paulo,Brazil,4.599,1987,153367,13,2,61.611,2015,1860,Asphalt,Permanent,238,20,47,273,1,77,7.89,2538,0.661,7.15,0,Mercedes,AR,20,16,275.94,133,2.826701456838443,28.9193302891933,13.21,Low Speed
25339625,Circuit Gilles Villeneuve - Revised 2020,Montreal,Canada,4.759,1964,395138,10,2,61.653,2010,803,Asphalt,Permanent,184,10,29,319,1,71,1.4,697,0.655,5.78,1,Alfa Romeo,NL,23,19,285.54,19,2.101281781886951,3.992435385585207,10.780000000000001,Medium Speed
21695668,Bahrain International Circuit,Sakhir,Bahrain,5.797,2016,251622,7,6,86.637,2017,2248,Asphalt,Permanent,221,19,33,359,1,60,11.01,2179,0.347,3.39,0,Alfa Romeo,AR,23,14,324.63,155,1.2075211316198033,26.737967914438503,12.445,High Speed
25367562,Autodromo Jose Carlos Pace - Reverse Layout,Sao Paulo,Brazil,3.776,1950,200587,26,2,85.326,2018,689,Asphalt,Street,386,4,28,373,1,22,11.65,2878,0.246,0.56,0,Renault,NL,11,12,279.42,102,6.885593220338984,27.012711864406782,19.87,High Speed
26065792,Mugello Circuit - Alt Chicane,Mugello,Italy,5.005,1975,253255,26,1,94.182,2014,227,Asphalt,Street,381,12,31,303,1,54,11.43,3351,0.539,7.62,0,Renault,PT,14,33,295.3,176,5.194805194805195,35.16483516483517,19.645,Medium Speed
25274038,Circuit Gilles Villeneuve - Short Circuit,Montreal,Canada,4.436,2003,325903,23,2,75.313,2009,294,Asphalt,Permanent,393,19,41,376,1,52,0.26,2420,0.401,9.58,1,Renault,JA,19,29,301.65,159,5.184851217312895,35.84310189359783,20.185000000000002,High Speed
29528365,Circuit de Barcelona-Catalunya - Alt Chicane,Barcelona,Spain,5.185,1987,399420,22,3,88.993,2012,2523,Asphalt,Street,444,5,22,306,3,18,7.45,3253,0.322,9.3,0,Mercedes,JA,10,30,373.32,205,4.243008678881389,39.537126325940214,22.48,Medium Speed
21426388,Losail International Circuit - Reverse Layout,Lusail,Qatar,5.131,1986,159892,20,2,82.699,2021,2397,Asphalt,Permanent,378,7,50,278,2,57,15.25,2317,0.024,0.77,1,Renault,ES,10,18,364.3,99,3.8978756577665172,19.294484505944258,19.51,Low Speed
24953899,Imola Circuit,Imola,Italy,5.082,1957,57255,25,2,99.549,2009,607,Asphalt,Permanent,365,6,31,334,1,58,14.41,3169,0.052,4.67,0,Alfa Romeo,ES,25,18,228.69,148,4.919323101141283,29.122392758756394,18.925,Medium Speed
29712831,Circuit Zandvoort - Historic Layout,Zandvoort,Netherlands,4.806,1985,116356,18,2,84.975,2013,287,Asphalt,Permanent,448,22,44,316,1,29,1.25,877,0.279,7.75,0,Honda,NL,11,28,355.64,124,3.745318352059925,25.801081980857262,22.66,Medium Speed
27665392,Suzuka International Racing Course,Suzuka,Japan,5.715,2020,146534,21,1,64.755,2014,338,Asphalt,Street,297,23,44,290,1,34,3.01,847,0.243,1.95,1,Ferrari,JA,11,36,297.18,19,3.6745406824146984,3.3245844269466316,15.865,Low Speed
22662510,Circuit Zandvoort - Historic Layout,Zandvoort,Netherlands,3.475,1975,221563,12,3,88.413,2010,777,Asphalt,Permanent,404,27,32,357,1,84,4.57,494,0.778,6.37,0,Ferrari,PT,15,25,194.6,161,3.4532374100719423,46.33093525179856,20.68,High Speed
20321006,Portimao Circuit,Portimao,Portugal,4.157,1975,117849,10,1,107.743,2008,842,Asphalt,Permanent,272,6,20,300,1,2,7.93,2765,0.089,4.16,0,Alfa Romeo,FR,17,21,187.06,175,2.405580947798893,42.097666586480635,14.74,Medium Speed
21306876,Albert Park Circuit - Endurance Config,Melbourne,Australia,4.642,2009,82215,26,3,80.652,2015,1724,Asphalt,Permanent,408,24,22,298,1,40,5.69,1545,0.655,8.14,0,Renault,IT,22,34,348.15,77,5.601034037052994,16.587677725118482,20.86,Low Speed
24576895,Circuit de Barcelona-Catalunya - Endurance Config,Barcelona,Spain,4.909,2015,174415,15,3,69.863,2017,98,Asphalt,Permanent,347,19,27,305,1,63,12.41,389,0.649,3.64,1,Renault,FR,8,17,240.54,66,3.0556121409655734,13.444693420248523,18.115000000000002,Medium Speed
26013212,Hungaroring - Historic Layout,Budapest,Hungary,4.837,2000,105239,13,1,101.109,2020,661,Asphalt,Permanent,456,21,47,282,1,10,10.63,1898,0.265,6.89,0,Honda,ZH,23,32,295.06,122,2.6876162910895185,25.222245193301635,23.02,Low Speed
27777409,Autodromo Nazionale Monza - Short Circuit,Monza,Italy,5.115,1967,103870,20,1,108.425,2016,2287,Asphalt,Hybrid,289,21,33,376,1,46,6.12,1594,0.775,9.91,0,Mercedes,DE,18,32,306.9,208,3.910068426197458,40.66471163245357,15.505,High Speed
25038909,Hungaroring,Budapest,Hungary,4.846,2008,280535,19,1,60.683,2023,648,Concrete,Permanent,414,8,39,382,3,77,14.03,940,0.719,6.35,0,Ferrari,DE,17,25,295.61,115,3.920759389186958,23.73091209244738,21.13,High Speed
28512256,Las Vegas Street Circuit - Alt Chicane,Las Vegas,USA,6.656,1990,359120,23,2,97.369,2021,1439,Asphalt,Permanent,443,7,24,285,1,18,5.48,2289,0.252,1.64,0,Alfa Romeo,ES,11,15,465.92,88,3.4555288461538463,13.221153846153847,22.435000000000002,Low Speed
25725109,Estoril Circuit - Alt Chicane,Estoril,Portugal,4.686,1999,274767,14,1,63.959,2023,2340,Mixed,Street,457,13,26,304,1,20,1.29,2526,0.651,7.4,1,Honda,ES,20,17,248.36,14,2.9876227059325653,2.9876227059325653,23.065,Medium Speed
22053321,Suzuka International Racing Course - Revised 2020,Suzuka,Japan,6.102,1985,262291,25,2,85.156,2012,798,Concrete,Permanent,424,17,33,354,1,48,6.08,1181,0.227,9.47,0,Alfa Romeo,JA,25,36,439.34,204,4.097017371353655,33.43166175024582,21.580000000000002,High Speed
24331920,Estoril Circuit,Estoril,Portugal,4.627,2013,63548,14,2,115.402,2013,80,Asphalt,Hybrid,366,17,34,294,1,80,4.39,58,0.697,2.96,0,Honda,ZH,14,15,337.77,220,3.0257186081694405,47.54700669980549,18.97,Low Speed
27776895,Autodromo Hermanos Rodriguez,Mexico City,Mexico,4.765,1986,387093,21,4,100.118,2010,1220,Asphalt,Permanent,193,20,30,371,1,32,10.05,3058,0.066,3.06,1,Mercedes,IT,10,13,347.84,124,4.4071353620146905,26.02308499475341,11.185,High Speed
28926245,Circuit Gilles Villeneuve,Montreal,Canada,4.769,1952,29897,19,2,63.232,2012,1475,Asphalt,Hybrid,269,13,23,380,1,50,3.34,220,0.376,3.93,0,Honda,EN,21,19,371.98,53,3.9840637450199203,11.113440972950304,14.605,High Speed
25829862,Autodromo Hermanos Rodriguez - Short Circuit,Mexico City,Mexico,4.246,1967,60333,21,4,111.175,2016,2334,Asphalt,Hybrid,230,22,47,338,1,22,15.37,1046,0.356,8.23,1,Alfa Romeo,FR,14,31,225.04,174,4.945831370701836,40.97974564295807,12.85,Medium Speed
27865982,Jeddah Corniche Circuit - Historic Layout,Jeddah,Saudi Arabia,5.476,1964,84101,17,2,102.356,2018,1646,Asphalt,Street,199,2,47,335,3,57,0.64,719,0.505,4.57,0,Ferrari,PT,16,28,432.6,101,3.10445580715851,18.444119795471146,11.455,Medium Speed
29679909,Marina Bay Street Circuit - Alt Chicane,Singapore,Singapore,4.464,2018,26011,16,4,94.021,2014,1177,Asphalt,Street,343,16,49,354,2,14,4.18,2721,0.024,3.45,1,Renault,JA,22,14,258.91,51,3.584229390681003,11.424731182795698,17.935000000000002,High Speed
25760876,Autodromo Nazionale Monza,Monza,Italy,6.227,1971,343315,21,2,94.676,2016,2546,Asphalt,Permanent,359,22,38,355,1,70,12.73,2697,0.412,1.66,0,Alfa Romeo,ES,22,25,330.03,169,3.372410470531556,27.139874739039666,18.655,High Speed
27406951,Circuit of the Americas,Austin,USA,4.72,1979,171125,9,2,71.639,2015,828,Asphalt,Street,221,16,47,316,1,46,7.04,2774,0.343,4.29,0,Ferrari,NL,11,19,292.64,28,1.9067796610169492,5.932203389830509,12.445,Medium Speed
27970187,Imola Circuit - Alt Chicane,Imola,Italy,5.03,1993,24346,24,1,89.099,2012,2502,Mixed,Permanent,455,8,26,354,1,35,6.79,1607,0.411,3.9,0,Ferrari,DE,11,27,397.37,135,4.7713717693836974,26.8389662027833,22.975,High Speed
23268780,Kyalami,Johannesburg,South Africa,3.988,1962,290710,18,3,68.177,2022,2353,Asphalt,Permanent,432,20,38,325,2,79,7.27,118,0.485,6.87,0,Ferrari,AR,25,34,203.39,82,4.513540621865597,20.561685055165498,21.94,Medium Speed
20309310,Las Vegas Street Circuit - Alt Chicane,Las Vegas,USA,5.756,1973,31337,23,2,114.182,2012,619,Asphalt,Permanent,248,20,24,372,1,37,4.96,1991,0.028,8.3,0,Mercedes,EN,14,21,259.02,114,3.9958304378040306,19.80542043085476,13.66,High Speed
26564253,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,5.511,1981,56306,12,2,67.779,2021,115,Asphalt,Permanent,437,14,37,370,1,25,12.81,1160,0.396,4.76,0,Ferrari,ES,23,28,435.37,133,2.1774632553075666,24.133551079658865,22.165,High Speed
20983418,Baku City Circuit,Baku,Azerbaijan,6.465,1950,166005,22,2,91.557,2016,425,Asphalt,Permanent,262,4,32,384,1,67,10.64,2568,0.381,8.17,0,Alfa Romeo,PT,12,20,310.32,79,3.402938901778809,12.219644238205724,14.290000000000001,High Speed
21336693,Silverstone Circuit - Alt Chicane,Silverstone,UK,6.247,1998,45056,7,2,96.369,2008,2065,Asphalt,Permanent,463,22,35,365,2,24,3.63,3244,0.786,4.28,0,Honda,JA,15,32,393.56,211,1.1205378581719225,33.77621258203938,23.335,High Speed
25561463,Albert Park Circuit,Melbourne,Australia,5.278,1954,262532,21,4,98.857,2022,1963,Asphalt,Street,409,21,38,287,1,14,2.91,1122,0.248,3.89,0,Mercedes,IT,17,26,343.07,137,3.978779840848807,25.956801818870787,20.905,Low Speed
27826163,Estoril Circuit - Revised 2020,Estoril,Portugal,4.142,1981,406398,26,1,104.22,2017,440,Asphalt,Permanent,449,28,20,277,3,67,5.21,497,0.2,2.7,0,Alfa Romeo,JA,23,36,318.93,154,6.277160791887976,37.18010622887493,22.705000000000002,Low Speed
22253229,Portimao Circuit,Portimao,Portugal,3.905,2019,389454,10,2,69.608,2020,2394,Asphalt,Permanent,350,7,27,283,2,62,14.47,3112,0.724,4.07,0,Renault,DE,9,28,191.34,156,2.5608194622279132,39.94878361075544,18.25,Low Speed
28274323,Circuit de Barcelona-Catalunya,Barcelona,Spain,4.963,1976,76438,8,1,115.277,2019,1224,Asphalt,Street,463,28,49,305,3,0,9.23,714,0.274,4.32,0,Alfa Romeo,AR,8,35,268.0,101,1.611928269192021,20.350594398549266,23.335,Medium Speed
28026281,Yas Marina Circuit - Short Circuit,Abu Dhabi,UAE,5.76,1992,53115,12,2,106.658,2022,2186,Asphalt,Permanent,241,1,27,274,2,13,10.05,2243,0.216,4.8,0,Alfa Romeo,ZH,26,10,426.24,194,2.0833333333333335,33.68055555555556,13.345,Low Speed
26904088,Circuit Zandvoort - Reverse Layout,Zandvoort,Netherlands,4.779,1962,394541,21,2,87.377,2011,1023,Asphalt,Street,388,9,49,276,1,28,10.86,677,0.505,7.78,0,Mercedes,ZH,11,33,281.96,37,4.394224733207784,7.742205482318477,19.96,Low Speed
23757598,Losail International Circuit - Reverse Layout,Lusail,Qatar,5.303,1973,359814,25,3,99.219,2020,1999,Asphalt,Permanent,191,13,49,336,1,85,4.67,751,0.38,3.5,0,Renault,JA,23,22,249.24,187,4.714312653215162,35.26305864604941,11.095,Medium Speed
24208924,Istanbul Park,Istanbul,Turkey,5.938,1998,31344,15,1,110.533,2011,1405,Asphalt,Permanent,327,3,38,348,1,31,14.5,1853,0.608,3.66,0,Honda,JA,12,20,273.15,25,2.5261030650050524,4.210171775008421,17.215,High Speed
21103570,Imola Circuit - Alt Chicane,Imola,Italy,4.917,1950,382098,8,1,115.603,2018,2187,Asphalt,Permanent,501,12,48,381,1,22,12.23,478,0.056,8.04,0,Ferrari,IT,10,27,363.86,122,1.6270083384177345,24.811877160870452,25.045,High Speed
22624472,Portimao Circuit - Reverse Layout,Portimao,Portugal,4.717,2007,284316,26,1,70.301,2017,1269,Asphalt,Hybrid,226,14,48,279,2,58,9.69,2347,0.244,8.4,0,Ferrari,FR,20,22,363.21,93,5.511977952088192,19.715921136315455,12.67,Low Speed
27310979,Bahrain International Circuit,Sakhir,Bahrain,6.124,1950,266971,26,6,92.182,2020,1931,Asphalt,Permanent,349,26,44,274,2,5,15.33,1515,0.412,5.2,1,Alfa Romeo,AR,13,29,483.8,8,4.245591116917048,1.3063357282821686,18.205,Low Speed
24449756,Silverstone Circuit,Silverstone,UK,5.394,1977,320595,26,2,62.482,2020,2100,Mixed,Street,307,6,48,280,1,36,6.97,2689,0.175,0.79,0,Mercedes,NL,24,27,329.03,36,4.820170559881349,6.674082313681868,16.315,Low Speed
23168382,Silverstone Circuit,Silverstone,UK,6.139,1992,28832,8,2,62.83,2009,791,Asphalt,Permanent,430,15,28,272,1,10,1.48,1947,0.079,1.54,0,Renault,ES,22,32,386.76,196,1.303143834500733,31.92702394526796,21.85,Low Speed
23229113,Autodromo Nazionale Monza,Monza,Italy,6.413,1974,45244,8,3,110.216,2013,1292,Concrete,Permanent,414,8,48,314,3,77,10.32,3453,0.366,2.43,0,Renault,ES,26,31,384.78,25,1.2474660845158272,3.89833151411196,21.13,Medium Speed
29772642,Circuit de Barcelona-Catalunya - Alt Chicane,Barcelona,Spain,5.181,2012,336655,13,3,67.174,2016,1046,Asphalt,Permanent,310,11,50,319,1,81,12.83,133,0.557,2.99,0,Mercedes,AR,8,14,305.68,92,2.5091681142636557,17.757189731712025,16.450000000000003,Medium Speed
29181612,Circuit Gilles Villeneuve - Historic Layout,Montreal,Canada,4.884,1977,228475,12,1,82.069,2015,1608,Asphalt,Oval,503,5,35,363,1,4,9.11,1174,0.696,1.05,0,Honda,EN,15,18,351.65,66,2.457002457002457,13.513513513513512,25.135,High Speed
23024622,Miami International Autodrome,Miami,USA,5.316,1979,89354,19,2,93.911,2019,2214,Asphalt,Street,475,26,48,312,1,50,10.21,3031,0.515,9.01,0,Renault,ZH,22,15,345.54,127,3.5741158765989467,23.890142964635064,23.875,Medium Speed
27425082,Nürburgring - Historic Layout,Nürburg,Germany,4.53,1987,417050,21,1,73.102,2016,863,Asphalt,Street,417,6,36,302,1,16,10.03,1822,0.367,8.49,0,Alfa Romeo,ES,23,34,317.1,30,4.635761589403973,6.622516556291391,21.265,Medium Speed
20423681,Nürburgring - Short Circuit,Nürburg,Germany,4.789,2005,373383,10,1,90.734,2017,2122,Asphalt,Hybrid,257,1,27,307,1,20,14.07,715,0.249,4.9,0,Renault,IT,22,27,330.44,9,2.088118605136772,1.8793067446230947,14.065000000000001,Medium Speed
20093921,Yas Marina Circuit,Abu Dhabi,UAE,4.843,1963,227881,9,1,64.866,2013,309,Asphalt,Oval,228,13,25,347,1,50,8.53,721,0.223,6.19,0,Renault,EN,11,27,358.38,126,1.858352260995251,26.01693165393351,12.76,High Speed
29187768,Imola Circuit - Short Circuit,Imola,Italy,5.453,1962,213910,8,1,93.038,2013,1160,Concrete,Permanent,333,8,28,284,3,7,6.07,2983,0.693,6.47,0,Mercedes,IT,19,28,299.92,141,1.4670823399963322,25.857326242435356,17.485,Low Speed
24530861,Jeddah Corniche Circuit - Short Circuit,Jeddah,Saudi Arabia,6.816,1971,102738,25,2,91.839,2013,925,Asphalt,Street,371,5,33,290,2,42,7.38,2275,0.058,9.97,0,Alfa Romeo,NL,22,35,470.3,69,3.6678403755868545,10.123239436619718,19.195,Low Speed
26987834,Imola Circuit - Revised 2020,Imola,Italy,5.036,1983,367618,9,1,68.032,2008,278,Asphalt,Street,490,4,43,329,1,77,9.29,2256,0.549,1.57,0,Honda,ZH,17,23,402.88,218,1.7871326449563147,43.288324066719625,24.55,Medium Speed
21312788,Nürburgring - Historic Layout,Nürburg,Germany,4.545,2019,79862,8,1,102.234,2014,1946,Asphalt,Permanent,216,25,39,298,1,50,5.42,2543,0.547,4.81,0,Renault,NL,14,26,318.15,98,1.7601760176017602,21.562156215621563,12.22,Low Speed
22005684,Baku City Circuit - Revised 2020,Baku,Azerbaijan,6.549,1983,320747,13,1,104.408,2017,302,Mixed,Permanent,276,13,31,286,1,7,13.91,2395,0.214,8.39,1,Alfa Romeo,EN,24,18,419.14,124,1.985035883340968,18.93418842571385,14.92,Low Speed
22488544,Circuit Gilles Villeneuve - Historic Layout,Montreal,Canada,4.991,1993,287979,12,3,109.97,2014,2105,Asphalt,Permanent,297,27,33,284,1,72,7.23,3039,0.486,6.36,1,Alfa Romeo,ZH,26,36,299.46,113,2.4043277900220397,22.640753356040875,15.865,Low Speed
22543679,Kyalami,Johannesburg,South Africa,4.691,1995,213703,22,3,66.698,2014,1699,Asphalt,Permanent,257,19,25,312,1,59,15.0,378,0.498,9.63,0,Renault,ZH,26,20,206.4,12,4.689831592411,2.558089959496909,14.065000000000001,Medium Speed
27822062,Magny-Cours - Historic Layout,Magny-Cours,France,4.093,1977,311328,7,1,95.338,2023,2600,Asphalt,Permanent,279,24,27,351,1,10,13.7,560,0.493,7.31,0,Alfa Romeo,AR,16,29,200.56,57,1.7102369899828977,13.926215489860738,15.055,High Speed
